Last login: Thu Feb 20 14:12:20 on ttys000
maclab-103:~ hanse109$ ps
  PID TTY           TIME CMD
21897 ttys001    0:00.01 -bash
maclab-103:~ hanse109$ ps x
  PID   TT  STAT      TIME COMMAND
delun002          2974   0.0  0.1  4357220  14264   ??  S    12Feb20   0:00.35 /usr/libexec/lan
delun002          2973   0.0  0.2  4364588  34376   ??  S    12Feb20   0:00.51 /System/Library/
delun002          2972   0.0  0.2  4371424  38816   ??  S    12Feb20   0:21.72 /System/Library/
delun002          2958   0.0  0.1  4359408  15432   ??  S    12Feb20   0:01.48 /usr/libexec/sec
delun002          2952   0.0  0.1  4367664  17388   ??  S    12Feb20   0:15.47 /usr/libexec/tru
delun002          2951   0.0  0.2  4370588  27752   ??  S    12Feb20   0:15.08 /usr/libexec/lsd
delun002          2950   0.0  0.2  4367516  34448   ??  S    12Feb20   0:05.02 /System/Library/
delun002          2945   0.0  0.0  4328420   5344   ??  S    12Feb20   0:05.10 /usr/sbin/distno
delun002          2943   0.0  0.2  4357148  36752   ??  S    12Feb20   0:04.70 /usr/libexec/Use
delun002          2923   0.0  0.0  4327732   3596   ??  S    12Feb20   0:14.05 /usr/sbin/cfpref
delun002          2922   0.0  0.1  4354188  10764   ??  S    12Feb20   0:00.11 /System/Library/
delun002          2733   0.0  0.2  4925104  32556   ??  Ss   12Feb20   0:07.36 /System/Library/
herro009          2263   0.0  0.1  4535108  18176   ??  S    12Feb20   0:00.25 /System/Library/
herro009          2248   0.0  0.0  4327756   5616   ??  S    12Feb20   0:00.09 /System/Library/
herro009          2227   0.0  0.0  4327796   6272   ??  S    12Feb20   0:00.30 /System/Library/
herro009          2222   0.0  0.2  4457228  34040   ??  S    12Feb20   0:00.47 /System/Library/
herro009          2198   0.0  0.1  4354016  22776   ??  S    12Feb20   0:00.16 /System/Library/
_datadetectors    2186   0.0  0.1  4339200  23884   ??  Ss   12Feb20   0:05.24 /usr/libexec/Dat
herro009          2124   0.0  0.1  4355080  10512   ??  S    12Feb20   0:00.10 /System/Library/
herro009          2068   0.0  0.1  4329020  10816   ??  S    12Feb20   0:00.09 /System/Library/
herro009          2002   0.0  0.1  4358292  15060   ??  S    12Feb20   0:07.90 /usr/libexec/pkd
herro009          1959   0.0  0.1  4355364  18768   ??  S    12Feb20   0:00.34 /System/Library/
herro009          1926   0.0  0.1  4362360  15168   ??  S    12Feb20   0:01.78 /usr/libexec/lsd
herro009          1922   0.0  0.0  4328420   5360   ??  S    12Feb20   0:02.27 /usr/sbin/distno
herro009          1898   0.0  0.0  4327780   3684   ??  S    12Feb20   0:04.24 /usr/sbin/cfpref
herro009          1896   0.0  0.1  4354188  11076   ??  S    12Feb20   0:00.13 /System/Library/
root              1761   0.0  0.1  4329008  15668   ??  Ss   12Feb20   0:00.15 /System/Library/
_applepay         1615   0.0  0.0  4355092   8304   ??  Ss   12Feb20   0:00.17 /usr/libexec/nfc
root              1118   0.0  0.6  4400360  98272   ??  Ss   12Feb20   0:04.42 /usr/sbin/spindu
gullo003          1102   0.0  0.1  4537156  18028   ??  S    12Feb20   0:00.35 /System/Library/
root              1009   0.0  0.1  4360784   8584   ??  Ss   12Feb20   0:03.08 /usr/libexec/dpr
_spotlight        1004   0.0  0.1  4358244  11996   ??  S    12Feb20   0:02.33 /usr/libexec/tru
gullo003           985   0.0  0.1  4353976  22072   ??  S    12Feb20   0:00.15 /System/Library/
root               959   0.0  0.1  4355428  14048   ??  Ss   12Feb20   0:00.52 /Library/Privile
root               934   0.0  0.0  4355856   8044   ??  Ss   12Feb20   0:00.85 /usr/bin/sysdiag
root               933   0.0  0.2  4376280  36212   ??  Ss   12Feb20   0:06.35 /System/Library/
_assetcache        929   0.0  0.1  4357660  13600   ??  Ss   12Feb20   0:00.78 /usr/libexec/Ass
gullo003           927   0.0  0.0  4319352   4652   ??  S    12Feb20   0:00.02 /System/Library/
root               921   0.0  0.2  4400256  38768   ??  Ss   12Feb20   0:01.46 /System/Library/
root               905   0.0  0.1  4362072  16360   ??  Ss   12Feb20   0:04.99 /System/Library/
gullo003           876   0.0  0.1  4357128  10456   ??  S    12Feb20   0:00.10 /System/Library/
gullo003           870   0.0  0.1  4329020  10816   ??  S    12Feb20   0:00.10 /System/Library/
gullo003           775   0.0  0.2  4456204  33864   ??  S    12Feb20   0:00.30 /System/Library/
root               768   0.0  0.0  4332796   7832   ??  Ss   12Feb20   0:00.67 /usr/sbin/fileco
gullo003           725   0.0  0.1  4358608  14536   ??  S    12Feb20   0:03.99 /usr/libexec/pkd
root               675   0.0  0.1  4355276   8580   ??  Ss   12Feb20   0:01.22 /usr/sbin/wirele
root               672   0.0  0.0  4327220   6392   ??  Ss   12Feb20   0:00.14 /System/Library/
gullo003           668   0.0  0.1  4355364  18360   ??  S    12Feb20   0:00.33 /System/Library/
root               657   0.0  0.1  4354924  12972   ??  Ss   12Feb20   0:01.45 /usr/sbin/Wirele
gullo003           635   0.0  0.1  4363632  15304   ??  S    12Feb20   0:01.26 /usr/libexec/lsd
gullo003           631   0.0  0.0  4328420   5704   ??  S    12Feb20   0:02.10 /usr/sbin/distno
root               616   0.0  0.0  4328852   6728   ??  Ss   12Feb20   0:00.28 /usr/libexec/sec
gullo003           597   0.0  0.0  4327788   3324   ??  S    12Feb20   0:03.70 /usr/sbin/cfpref
gullo003           596   0.0  0.1  4354188  10960   ??  S    12Feb20   0:00.15 /System/Library/
root               584   0.0  0.0  4311592   4980   ??  Ss   12Feb20   0:00.41 /System/Library/
_spotlight         570   0.0  0.1  4328900  11808   ??  S    12Feb20   0:00.11 /System/Library/
root               569   0.0  0.2  4376724  37176   ??  Ss   12Feb20   0:02.78 /System/Library/
_softwareupdate    568   0.0  0.1  4354944  10472   ??  Ss   12Feb20   0:00.15 /System/Library/
_softwareupdate    559   0.0  0.0  4328420   2780   ??  S    12Feb20   0:00.43 /usr/sbin/distno
_softwareupdate    558   0.0  0.0  4319448   1200   ??  S    12Feb20   0:00.41 /usr/sbin/cfpref
root               553   0.0  0.1  4329596  12168   ??  Ss   12Feb20   0:00.27 /System/Library/
_softwareupdate    552   0.0  0.9  4520028 142908   ??  Ss   12Feb20   2:35.18 /System/Library/
_fpsd              551   0.0  0.1  4331476   9252   ??  Ss   12Feb20   0:00.42 /System/Library/
root               550   0.0  0.0  4357632   7972   ??  Ss   12Feb20   0:00.98 /System/Library/
root               549   0.0  0.1  4356908  19656   ??  Ss   12Feb20   0:02.11 /System/Library/
root               548   0.0  0.1  4357232  15668   ??  Ss   12Feb20   0:00.20 /System/Library/
root               547   0.0  0.1  4364332  21428   ??  Ss   12Feb20   0:02.29 /System/Library/
_spotlight         536   0.0  0.0  4328420   3168   ??  S    12Feb20   0:00.50 /usr/sbin/distno
root               472   0.0  0.0  4327752   7388   ??  Ss   12Feb20   0:00.03 /System/Library/
_analyticsd        443   0.0  0.1  4356388  12584   ??  Ss   12Feb20   0:06.55 /System/Library/
root               439   0.0  0.0  4327744   1496   ??  Ss   12Feb20   0:00.09 /System/Library/
root               437   0.0  0.0  4355716   6332   ??  S    12Feb20   0:00.22 /usr/sbin/system
root               422   0.0  0.0  4327640   7340   ??  Ss   12Feb20   0:07.84 /usr/libexec/sys
root               396   0.0  0.0  4294608   4388   ??  Ss   12Feb20   0:00.03 /usr/libexec/smd
root               395   0.0  0.0  4356628   7808   ??  Ss   12Feb20   0:00.41 /System/Library/
_nsurlstoraged     333   0.0  0.0  4327840   7796   ??  Ss   12Feb20   0:00.47 /usr/libexec/nsu
root               332   0.0  0.0  4329072   6868   ??  Ss   12Feb20   0:05.66 /System/Library/
_netbios           325   0.0  0.1  4329852   9708   ??  SNs  12Feb20   0:03.16 /usr/sbin/netbio
root               314   0.0  0.1  4355172  21280   ??  Ss   12Feb20   0:00.21 /usr/libexec/fin
root               308   0.0  0.0  4328420   2980   ??  S    12Feb20   0:00.42 /usr/sbin/distno
root               306   0.0  0.1  4358732   9888   ??  Ss   12Feb20   0:00.29 /usr/sbin/system
root               304   0.0  0.0  4327676   5804   ??  Ss   12Feb20   0:00.03 /System/Library/
root               301   0.0  0.1  4327636  10664   ??  Ss   12Feb20   0:00.12 /System/Library/
root               300   0.0  0.1  4328464  10812   ??  Ss   12Feb20   0:00.04 /System/Library/
root               299   0.0  0.1  4333240  11744   ??  Ss   12Feb20   0:02.20 /System/Library/
_atsserver         294   0.0  0.1  4356108  10744   ??  Ss   12Feb20   0:00.31 /System/Library/
root               287   0.0  0.1  4303496  11112   ??  Ss   12Feb20   0:00.02 /usr/libexec/boo
root               286   0.0  0.1  4330952  10600   ??  Ss   12Feb20   0:02.79 /System/Library/
root               246   0.0  0.0  4328012   6260   ??  Ss   12Feb20   0:00.04 /usr/libexec/col
root               245   0.0  0.1  4366752  19956   ??  Ss   12Feb20   0:13.49 /System/Library/
root               244   0.0  0.0  4327244   6460   ??  Ss   12Feb20   0:00.16 /usr/libexec/col
root               243   0.0  0.1  4474220  13032   ??  Ss   12Feb20   0:00.37 /System/Library/
_coreaudiod        242   0.0  0.1  4300780   9172   ??  Ss   12Feb20   0:00.01 /System/Library/
root               241   0.0  0.0  4329128   8224   ??  Ss   12Feb20   0:00.12 /System/Library/
root               215   0.0  0.8  5085972 141712   ??  Ss   12Feb20   0:42.39 /System/Library/
root               202   0.0  0.1  4293404   9340   ??  Ss   12Feb20   0:00.03 /usr/libexec/the
root               198   0.0  0.0  4295384   4928   ??  Ss   12Feb20   0:00.76 /usr/libexec/wat
_cmiodalassistants   196   0.0  0.1  4384736  10916   ??  Ss   12Feb20   0:00.98 /System/Library/
root               195   0.0  0.0  4303152   4200   ??  Ss   12Feb20   0:00.07 /usr/libexec/fir
root               194   0.0  0.1  4354976   9376   ??  Ss   12Feb20   0:00.87 /usr/libexec/usb
root               192   0.0  0.1  4365388  20660   ??  Ss   12Feb20   0:15.13 /usr/libexec/air
root               191   0.0  0.0  4327196   6388   ??  Ss   12Feb20   0:00.08 /usr/libexec/apf
root               190   0.0  0.1  4302664   9708   ??  Ss   12Feb20   0:00.05 /System/Library/
root               187   0.0  0.1  4357688  13832   ??  Ss   12Feb20   0:05.41 /System/Library/
root               185   0.0  0.2  4371144  33248   ??  Ss   12Feb20   0:49.35 /usr/libexec/sys
root               184   0.0  0.0  4354984   6924   ??  Ss   12Feb20   0:03.44 /usr/sbin/mDNSRe
_mdnsresponder     182   0.0  0.1  4358096  12128   ??  Ss   12Feb20   0:31.87 /usr/sbin/mDNSRe
root               180   0.0  0.1  4363204  14864   ??  Ss   12Feb20   0:01.44 /usr/libexec/lsd
_networkd          174   0.0  0.1  4363380  11632   ??  Ss   12Feb20   0:10.42 /usr/libexec/sym
_nsurlsessiond     170   0.0  0.1  4365996  23120   ??  Ss   12Feb20   0:05.56 /usr/libexec/nsu
_coreaudiod        169   0.0  0.0  4354556   7660   ??  Ss   12Feb20   0:00.28 /System/Library/
root               165   0.0  0.2  4365956  26264   ??  Ss   12Feb20   0:18.91 /usr/libexec/mob
_coreaudiod        161   0.0  0.1  4336488  15532   ??  Ss   12Feb20   0:03.69 /usr/sbin/coreau
root               159   0.0  0.1  4360384   9792   ??  Ss   12Feb20   0:00.40 /usr/libexec/neh
root               158   0.0  0.0  4328016   6056   ??  Ss   12Feb20   0:02.96 aslmanager
root               157   0.0  0.1  4360772  18476   ??  Ss   12Feb20   0:14.15 /System/Library/
root               156   0.0  0.1  4369932  24464   ??  Ss   12Feb20   0:42.13 /usr/libexec/tru
root               155   0.0  0.1  4362676  16984   ??  Ss   12Feb20   0:03.14 /usr/libexec/amf
_ctkd              154   0.0  0.1  4328912  10544   ??  Ss   12Feb20   0:00.02 /System/Library/
root               146   0.0  0.1  4310300   8972   ??  Ss   12Feb20   0:00.01 /System/Library/
root               139   0.0  0.1  4402636  18804   ??  Ss   12Feb20   0:10.25 /System/Library/
root               138   0.0  0.1  4358184  13732   ??  Ss   12Feb20   0:04.76 /System/Library/
root               130   0.0  0.0  4328252   8168   ??  Ss   12Feb20   0:22.62 /usr/sbin/cfpref
_distnote          129   0.0  0.0  4328420   3908   ??  Ss   12Feb20   0:03.83 /usr/sbin/distno
root               128   0.0  0.0  4294632   2844   ??  Ss   12Feb20   0:34.70 /usr/sbin/notify
root               127   0.0  0.1  4355524  14012   ??  Ss   12Feb20   0:00.94 /usr/libexec/Air
root               126   0.0  0.1  4355244  13148   ??  Ss   12Feb20   0:02.34 /usr/libexec/cor
root               123   0.0  0.1  4359372  11772   ??  Ss   12Feb20   0:04.83 /usr/sbin/blueto
root               121   0.0  0.0  4327628   5328   ??  Ss   12Feb20   0:00.03 /usr/sbin/Kernel
root               120   0.0  0.0  4356444   7288   ??  Ss   12Feb20   0:00.84 /System/Library/
root               119   0.0  0.0  4327312   6812   ??  Ss   12Feb20   0:00.24 /System/Library/
root               115   0.0  0.1  4355860   8532   ??  Ss   12Feb20   0:00.39 /System/Library/
root               114   0.0  0.1  4359692  17020   ??  Ss   12Feb20   0:18.30 /usr/libexec/das
_displaypolicyd    112   0.0  0.1  4330384  10804   ??  Ss   12Feb20   0:00.30 /usr/libexec/dis
root               111   0.0  0.0  4327756   5532   ??  Ss   12Feb20   0:00.19 autofsd
_locationd         109   0.0  0.1  4361280  19308   ??  Ss   12Feb20   0:07.82 /usr/libexec/loc
root               106   0.0  0.1  4358468  14096   ??  Ss   12Feb20   0:16.01 /usr/sbin/securi
_timed             105   0.0  0.0  4354108   7532   ??  Ss   12Feb20   0:01.47 /usr/libexec/tim
root               104   0.0  0.1  4365136  22500   ??  Ss   12Feb20   0:30.81 /System/Library/
root               103   0.0  0.0  4355348   7260   ??  Ss   12Feb20   0:00.39 /System/Library/
root               102   0.0  3.0  4819216 505832   ??  S<s  12Feb20   4:15.21 /Library/Applica
root               101   0.0  0.1  4358956  24492   ??  Ss   12Feb20   0:09.02 /System/Library/
root               100   0.0  0.1  4444584  24276   ??  Ss   12Feb20   2:51.29 /usr/libexec/ope
root                96   0.0  0.1  4361248  18252   ??  Ss   12Feb20   0:05.39 /usr/libexec/cor
root                95   0.0  0.2  4329480  31084   ??  Ss   12Feb20   0:01.53 /System/Library/
root                91   0.0  0.0  4353924   7784   ??  Ss   12Feb20   0:12.21 /usr/libexec/dis
_iconservices       90   0.0  0.0  4328820   5512   ??  Ss   12Feb20   0:00.08 /System/Library/
root                89   0.0  0.6  4576744 106000   ??  Ss   12Feb20   1:00.51 /System/Library/
root                83   0.0  0.0  4327344   5552   ??  Ss   12Feb20   0:00.04 /usr/libexec/key
root                82   0.0  0.3  4486544  49600   ??  Ss   12Feb20   0:38.54 /usr/libexec/log
root                79   0.0  0.1  4359228  13660   ??  Ss   12Feb20   0:00.44 /Library/Applica
root                78   0.0  0.1  4354908  12596   ??  Ss   12Feb20   0:19.13 /System/Library/
root                77   0.0  0.1  4362400  15656   ??  Ss   12Feb20   0:14.74 /usr/libexec/con
root                75   0.0  0.1  4361864   9160   ??  Ss   12Feb20   0:10.06 /usr/sbin/system
_appleevents        74   0.0  0.1  4357276  11456   ??  Ss   12Feb20   0:01.05 /System/Library/
psnotify            73   0.0  0.0  4328644   6556   ??  Ss   12Feb20   0:00.09 /Library/Applica
root                70   0.0  0.1  4355688  23432   ??  Ss   12Feb20   0:00.84 /System/Library/
root                69   0.0  0.1  4366848  22468   ??  SNs  12Feb20   0:03.81 /usr/local/jamf/
root                67   0.0  0.1  4433908  16104   ??  Ss   12Feb20   0:27.98 /System/Library/
root                66   0.0  0.2  4370640  32100   ??  Ss   12Feb20   0:28.43 /usr/libexec/kex
root                65   0.0  0.0  4302808   5264   ??  Ss   12Feb20   0:02.03 /System/Library/
root                62   0.0  0.1  4356768  19524   ??  Ss   12Feb20   0:03.60 /usr/libexec/Use
root                61   0.0  0.0  4328340   1600   ??  Ss   12Feb20   0:04.91 /usr/sbin/syslog
root             21916   0.0  0.0  4268732   1192 s001  R+    3:02PM   0:00.00 ps aux
root                 1   0.0  0.2  4357952  38960   ??  Ss   12Feb20   4:20.65 /sbin/launchd
hanse109         21897   0.0  0.0  4306776   1644 s001  S     3:01PM   0:00.01 -bash
root             21896   0.0  0.0  4318992   5932 s001  Ss    3:01PM   0:00.02 login -pf hanse1
delun002         21895   0.0  0.1  4333960  13236   ??  S     2:59PM   0:00.04 /System/Library/
root             21831   0.0  0.0  4337708   7012   ??  Ss    2:56PM   0:00.02 /usr/sbin/ocspd
_spotlight       21785   0.0  0.1  4338824  12760   ??  S     2:46PM   0:00.04 /System/Library/
maclab-103:~ hanse109$ xed
^C
maclab-103:~ hanse109$ xed
^C
maclab-103:~ hanse109$ 
maclab-103:~ hanse109$ xed &
[1] 21937
maclab-103:~ hanse109$ ps
  PID TTY           TIME CMD
21897 ttys001    0:00.02 -bash
21937 ttys001    0:00.03 /Applications/Xcode.app/Contents/Developer/usr/bin/xed

[1]+  Stopped                 xed
maclab-103:~ hanse109$ jobs
[1]+  Stopped                 xed
maclab-103:~ hanse109$ xed
^C
maclab-103:~ hanse109$ jobs
[1]+  Stopped                 xed
maclab-103:~ hanse109$ xed
^C
maclab-103:~ hanse109$ xed &
[2] 21942
maclab-103:~ hanse109$ ps
  PID TTY           TIME CMD
21897 ttys001    0:00.03 -bash
21937 ttys001    0:00.03 /Applications/Xcode.app/Contents/Developer/usr/bin/xed
21942 ttys001    0:00.03 /Applications/Xcode.app/Contents/Developer/usr/bin/xed

[2]+  Stopped                 xed
maclab-103:~ hanse109$ jobs
[1]-  Stopped                 xed
[2]+  Stopped                 xed
maclab-103:~ hanse109$ fg %1
xed
^C 
maclab-103:~ hanse109$ xed
^C
maclab-103:~ hanse109$ bg %1
-bash: bg: %1: no such job
maclab-103:~ hanse109$ kill 21942
maclab-103:~ hanse109$ xed &
[3] 21971
[2]   Terminated: 15          xed
maclab-103:~ hanse109$ kill -1
kill: usage: kill [-s sigspec | -n signum | -sigspec] pid | jobspec ... or kill -l [sigspec]

[3]+  Stopped                 xed
maclab-103:~ hanse109$ kill -1 21971
maclab-103:~ hanse109$ xed &
[4] 21972
[3]   Hangup: 1               xed
maclab-103:~ hanse109$ kill -INT 21972

[4]+  Stopped                 xed
maclab-103:~ hanse109$ xed
kill -INT 21972
xed &
^C
[4]+  Interrupt: 2            xed
maclab-103:~ hanse109$ kill -SIGINT 21972
-bash: kill: (21972) - No such process
maclab-103:~ hanse109$ xed &
[1] 21993
maclab-103:~ hanse109$ xed &
[2] 22039

[1]+  Stopped                 xed
maclab-103:~ hanse109$ killall xed
[1]-  Terminated: 15          xed
[2]+  Terminated: 15          xed
maclab-103:~ hanse109$ 
